1390 10 (A N E M U L B J S O)

Acanthiza_apicalis  1000000000
Dicrurus_megarhynchus	0010000000
Dicrurus_paradiseus	0000001111
Dicrurus_remifer	0000000111
Dicrurus_sumatranus	0000000010
Emberiza_aureola	0000000001
Emberiza_fucata	0000000001
Emberiza_pusilla	0000000001
Emberiza_rutila	0000000001
Emberiza_spodocephala	0000000001
Amandava_amandava	0000010101
Chloebia_gouldiae	1000000000
Emblema_pictum	1000000000
Erythrura_hyperythra	0000111101
Erythrura_papuana	0100000000
Erythrura_prasina	0000001111
Erythrura_psittacea	0010000000
Erythrura_trichroa	1111100000
Erythrura_tricolor	0000010000
Heteromunia_pectoralis	1000000000
Lonchura_atricapilla	0010101011
Lonchura_caniceps	0100000000
Lonchura_castaneothorax	1110000000
Lonchura_ferruginosa	0000000100
Lonchura_flaviprymna	1000000000
Lonchura_forbesi	0010000000
Lonchura_fuscans	0000001000
Lonchura_grandis	0100000000
Lonchura_hunsteini	0010000000
Lonchura_leucogastra	0000001111
Lonchura_leucogastroides	0000010110
Lonchura_leucosticta	0100000000
Lonchura_maja	0000000111
Lonchura_melaena	0010000000
Lonchura_molucca	0001110000
Lonchura_montana	0100000000
Lonchura_monticola	0100000000
Lonchura_nevermanni	0100000000
Lonchura_nigerrima	0010000000
Lonchura_pallida	1000110000
Lonchura_punctulata	0000111111
Lonchura_quinticolor	0000010000
Lonchura_spectabilis	0110000000
Lonchura_striata	0000000011
Lonchura_stygia	0100000000
Lonchura_teerinki	0100000000
Lonchura_tristissima	0100000000
Lonchura_vana	0100000000
Neochmia_phaeton	1000000000
Neochmia_ruficauda	1000000000
Neochmia_temporalis	1000000000
Oreostruthus_fuliginosus	0100000000
Poephila_acuticauda	1000000000
Poephila_cincta	1000000000
Poephila_personata	1000000000
Stagonopleura_bella	1000000000
Stagonopleura_guttata	1000000000
Stagonopleura_oculata	1000000000
Taeniopygia_bichenovii	1000000000
Taeniopygia_castanotis	1000000000
Taeniopygia_guttata	0000010000
Eulacestoma_nigropectus	0100000000
Eupetes_macrocerus	0000001011
Corydon_sumatranus	0000001011
Cymbirhynchus_macrorhynchos	0000001011
Eurylaimus_javanicus	0000000101
Eurylaimus_ochromalus	0000001011
Psarisomus_dalhousiae	0000001011
Serilophus_lunatus	0000000011
Falcunculus_frontatus	1000000000
Carpodacus_erythrinus	0000000001
Fringilla_montifringilla	0000000001
Loxia_curvirostra	0000000001
Pyrrhula_nipalensis	0000000001
Cecropis_daurica	1001011111
Cecropis_striolata	0000011110
Cheramoeca_leucosterna	1000000000
Delichon_dasypus	0000111111
Delichon_lagopodum	0000000001
Hirundo_javanica	0111111111
Hirundo_neoxena	1010001000
Hirundo_rustica	1111111111
Hirundo_smithii	0000000001
Petrochelidon_ariel	1000010000
Petrochelidon_nigricans	1111010000
Ptyonoprogne_concolor	0000000001
Riparia_chinensis	0000000001
